Ticker,Date,fund_id,Open,High,Low,Close,Volume,N200_Index_Close,VIX_Close,Treasury_10Y_Yield,base_market_cap,market_cap,volume_value,log_return,volatility_30d
JBL US,6/5/2019,bf:1632133,114.6392418,116.9670784,115.2682426,115.7175409,3983264,4374.37,18.65,2.291,64410174563,74533870103,460933514.9,-0.022131981,0.015263266
J US,6/5/2019,bf:1919567,109.3963713,109.2669939,107.9700421,108.6547818,461410,4374.37,18.65,2.291,99432707886,1.08E+11,50134402.88,-0.008582101,0.013650663
INF US,6/5/2019,bf:1922841,119.8851201,121.0613512,120.2770781,120.557019,4910399,4374.37,18.65,2.291,65914874112,79465007314,591983065.6,-0.003208932,0.016581266
XOM US,6/5/2019,bf:461839,96.53947616,98.28324989,95.99029176,96.75078372,4044070,4374.37,18.65,2.291,71144516349,68832877138,391266941.9,-0.001434893,0.01287409
CVX US,6/5/2019,bf:3356011,106.1525512,108.2851396,105.918059,106.3191603,1564882,4374.37,18.65,2.291,54862536446,58329388089,166376940.3,-0.032016229,0.018428364
LIN US,6/5/2019,DEFAULT_FUND_001,117.5646265,119.3170134,115.3967053,117.2156053,821962,4374.37,18.65,2.291,59820060024,70118445444,96346773.36,0.005492212,0.008980496
APD US,6/5/2019,bf:1183421,105.6222605,106.7543525,103.5208807,104.9912219,514646,4374.37,18.65,2.291,29626813992,31105554023,54033312.39,-0.000185571,0.014849514
NEE US,6/5/2019,bf:1914537,114.6392418,116.9670784,115.2682426,115.7175409,3983264,4374.37,18.65,2.291,15564251084,18010568616,460933514.9,-0.022131981,0.015263266
DUK US,6/5/2019,bf:1914537,117.3608667,118.0362331,116.1048455,117.0974923,217690,4374.37,18.65,2.291,96339399021,1.13E+11,25490953.09,-0.00082119,0.014943702
CAT US,6/5/2019,bf:1249063,114.6392418,116.9670784,115.2682426,115.7175409,3983264,4374.37,18.65,2.291,90327605467,1.05E+11,460933514.9,-0.022131981,0.015263266
DE US,6/5/2019,bf:1249015,96.23192739,96.33629806,94.54692956,95.89306642,1843300,4374.37,18.65,2.291,69379822564,66530439334,176759689.3,-0.017903423,0.010552377
KO US,6/5/2019,bf:1249015,121.2648958,120.9801435,118.8741912,120.5828517,2522942,4374.37,18.65,2.291,79751274351,96166360906,304223541.1,0.013468708,0.013551319
PG US,6/5/2019,bf:1183421,119.9872951,120.3628802,118.8353161,119.1283159,2477785,4374.37,18.65,2.291,3436754766,4094148076,295174354.3,0.010205303,0.010474098
IBM US,6/5/2019,bf:2184853,114.6392418,116.9670784,115.2682426,115.7175409,3983264,4374.37,18.65,2.291,48301801138,55893656494,460933514.9,-0.022131981,0.015263266
SAP GR,6/5/2019,bf:461753,105.6222605,106.7543525,103.5208807,104.9912219,514646,4374.37,18.65,2.291,76087494215,79885189895,54033312.39,-0.000185571,0.014849514
CRM US,6/5/2019,bf:461839,103.429623,104.8948623,102.3484576,103.0893709,3749920,4374.37,18.65,2.291,22424385648,23117158095,386576893.8,0.00436921,0.022271529
ADBE US,6/5/2019,bf:461839,98.20128718,99.05324748,96.31165378,97.55919825,5230974,4374.37,18.65,2.291,32499919756,31706661147,510329629.5,-0.014807021,0.016287461
INTC US,6/5/2019,bf:1639201,105.2483055,106.380887,104.3416078,105.5707943,4547520,4374.37,18.65,2.291,23930952750,25264096913,480085298.7,-0.004318889,0.008528877
SMCI US,6/5/2019,bf:461839,83.63849956,83.37329245,82.56975406,83.26628356,3310897,4374.37,18.65,2.291,15137202216,12604185721,275686088.4,-0.008775038,0.018768111
SNPS US,6/5/2019,bf:1183421,90.69443532,91.62875212,90.20250382,90.43180242,4383330,4374.37,18.65,2.291,42040087246,38017608636,396392432.5,-0.02144879,0.016077073
ANET US,6/5/2019,bf:461839,122.4503123,124.6028029,122.3319205,123.4796639,1541621,4374.37,18.65,2.291,41958708303,51810472001,190358843,0.009487955,0.015201603
ASML US,6/5/2019,bf:461839,142.9119739,146.0862954,143.5634595,143.9239889,2170124,4374.37,18.65,2.291,37515699642,53994091391,312332902.5,-0.025020491,0.015574026
MU US,6/5/2019,bf:1274691,117.6444862,119.1449803,115.7738448,117.1067356,3724301,4374.37,18.65,2.291,16092030026,18844851059,436140732.6,0.011052554,0.011157242
BOTZ US,6/5/2019,DEFAULT_FUND_001,101.6487702,101.9945318,99.42785655,100.8051074,4231340,4374.37,18.65,2.291,14741800281,14860487609,426540683.2,0.042967174,0.020315469
AIQ US,6/5/2019,DEFAULT_FUND_001,115.1795649,117.1589086,113.2851282,115.0172636,766449,4374.37,18.65,2.291,24070375846,27685087633,88154866.66,0.002387043,0.018743871
ROBT US,6/5/2019,DEFAULT_FUND_001,96.97990599,99.31733039,95.74506086,97.46024255,4357606,4374.37,18.65,2.291,47130282575,45933287712,424693337.7,-0.02184166,0.016828401
QTUM US,6/5/2019,DEFAULT_FUND_001,106.8645829,108.6486946,106.3360901,107.2387293,3934902,4374.37,18.65,2.291,27331291396,29309729603,421973890.5,0.003203546,0.015102445
AIEQ US,6/5/2019,DEFAULT_FUND_001,118.6664718,118.8281499,117.3450585,117.6160916,1917665,4374.37,18.65,2.291,85924943819,1.01E+11,225548262.3,-0.034734442,0.024184644
NVDA US,6/6/2019,bf:1257479,116.4686735,117.306307,115.1268034,115.7316339,3720605,4402.8,21.33,2.304,29470174492,34106314463,430591695.9,-0.023278886,0.011874375
V US,6/6/2019,bf:2237801,146.5242903,149.4289873,146.0158172,147.0972767,3808779,4402.8,21.33,2.304,79042208409,1.16E+11,560261018.6,0.005889427,0.018536917
LLY US,6/6/2019,bf:1257479,109.0752379,110.7225263,107.7157904,109.2173504,2445797,4402.8,21.33,2.304,41488715259,45312875505,267123467.9,0.02689442,0.018331656
BIO US,6/6/2019,bf:1475721,105.9997332,107.6330902,104.3617266,105.8268037,3554669,4402.8,21.33,2.304,88418722996,93570708456,376179258.6,0.004724713,0.010545743
META US,6/6/2019,bf:1914537,103.2822219,103.6618926,102.6292445,103.1051109,4957639,4402.8,21.33,2.304,94106261145,97028364961,511157919.1,0.001328637,0.010674186
AMZN US,6/6/2019,bf:2184853,106.9303686,109.881688,106.7001747,107.9900248,3954033,4402.8,21.33,2.304,5510093440,5950351270,426996121.6,0.025437739,0.012828361
MSFT US,6/6/2019,bf:1914537,124.8672401,126.1159196,123.4233068,125.5854112,4486339,4402.8,21.33,2.304,53282443317,66914975559,563418728.3,0.001708408,0.010528581
TSLA US,6/6/2019,bf:1257479,106.6361105,107.5046392,104.2464961,105.6989679,3103681,4402.8,21.33,2.304,89349485395,94441483927,328055878.5,0.014240921,0.01445346
HDB US,6/6/2019,DEFAULT_FUND_001,83.07602181,84.68621628,82.23793712,83.09636604,3360153,4402.8,21.33,2.304,55592066432,46194987010,279216503.6,0.010253075,0.018082886
AMD US,6/6/2019,bf:461839,95.16100895,95.7411627,93.84045244,94.74748527,1287810,4402.8,21.33,2.304,46204858795,43777941781,122016759,-0.011919466,0.0123443
ORCL US,6/6/2019,bf:1914537,99.89008278,102.4181761,98.99148694,100.8738735,2476216,4402.8,21.33,2.304,95726501190,96563029723,249785499.6,0.011703794,0.022833936
9984 JT,6/6/2019,bf:461753,107.1694768,106.5998717,105.8887284,106.1557624,1811705,4402.8,21.33,2.304,45880081463,48704350253,192322925.5,-0.008417582,0.017001173
005930 KS,6/6/2019,bf:1098061,103.2822219,103.6618926,102.6292445,103.1051109,4957639,4402.8,21.33,2.304,68079492910,70193436696,511157919.1,0.001328637,0.010674186
BABA US,6/6/2019,bf:1914537,106.3791675,108.3587905,105.3732134,107.1525349,4202164,4402.8,21.33,2.304,57690706794,61817054739,450272524.7,-0.009530281,0.015758448
LMT US,6/6/2019,bf:3356011,73.52385178,73.79158599,72.66853628,72.8440476,2888927,4402.8,21.33,2.304,11189543584,8150916454,210441135.9,0.017203328,0.014472049
8TRA GR,6/6/2019,bf:3428225,105.8575337,105.7680308,105.1819616,105.306307,1431707,4402.8,21.33,2.304,90082672070,94862735190,150767776.9,-0.009297038,0.013072314
6501 JT,6/6/2019,bf:461753,107.2565427,106.9472724,105.7502022,106.5091108,785105,4402.8,21.33,2.304,25362685701,27013571015,83620835.43,0.014313353,0.016941792
GE US,6/6/2019,bf:1922841,94.7811642,95.66483748,93.86392549,94.18072008,2045283,4402.8,21.33,2.304,5163893820,4863392383,192626225.7,-0.002780566,0.012299463
AMT US,6/6/2019,bf:2184853,103.9436249,104.8131511,101.7675142,103.101367,3161192,4402.8,21.33,2.304,33464151209,34501997337,325923216.4,0.000116359,0.022251838
NET US,6/6/2019,bf:461839,74.58247496,76.04021901,74.03006527,74.73330922,5372268,4402.8,21.33,2.304,95495861266,71367217296,401487365.7,0.027474314,0.018308715
SPOT US,6/6/2019,bf:2735887,109.2918102,111.9986852,107.910885,110.0757315,1448666,4402.8,21.33,2.304,89064392290,98038281303,159462969.6,-9.72E-05,0.005953487
PCOR US,6/6/2019,bf:1632133,106.6361105,107.5046392,104.2464961,105.6989679,3103681,4402.8,21.33,2.304,69587537210,73553308649,328055878.5,0.014240921,0.01445346
JBL US,6/6/2019,bf:1632133,113.6596747,115.7271259,113.282717,114.6703188,3311169,4402.8,21.33,2.304,64410174563,73859352543,379692805,-0.009091011,0.015391971
J US,6/6/2019,bf:1919567,109.4739754,111.0056616,108.2637971,110.1671094,399844,4402.8,21.33,2.304,99432707886,1.10E+11,44049657.68,0.013822672,0.013733542
INF US,6/6/2019,bf:1922841,118.9854192,121.5787568,118.3787883,119.5158553,3775542,4402.8,21.33,2.304,65914874112,78778725587,451237131.5,-0.008673785,0.016495948
XOM US,6/6/2019,bf:461839,94.85458835,95.78959191,93.38742792,94.52626592,160538,4402.8,21.33,2.304,71144516349,67250254708,15175057.68,-0.02326069,0.01326526
CVX US,6/6/2019,bf:3356011,109.0752379,110.7225263,107.7157904,109.2173504,2445797,4402.8,21.33,2.304,54862536446,59919408647,267123467.9,0.02689442,0.018331656
LIN US,6/6/2019,DEFAULT_FUND_001,119.0005086,119.1655111,117.2385979,117.9631435,379502,4402.8,21.33,2.304,59820060024,70565623222,44767248.87,0.006357213,0.008748221
APD US,6/6/2019,bf:1183421,107.5594655,109.4240171,107.6827075,108.1814017,4147727,4402.8,21.33,2.304,29626813992,32050702670,448706920.9,0.029932718,0.015266945
NEE US,6/6/2019,bf:1914537,113.6596747,115.7271259,113.282717,114.6703188,3311169,4402.8,21.33,2.304,15564251084,17847576344,379692805,-0.009091011,0.015391971
DUK US,6/6/2019,bf:1914537,116.0373586,118.1202137,114.6721247,115.9690482,5075467,4402.8,21.33,2.304,96339399021,1.12E+11,588597077.2,-0.009683525,0.014960336
CAT US,6/6/2019,bf:1249063,113.6596747,115.7271259,113.282717,114.6703188,3311169,4402.8,21.33,2.304,90327605467,1.04E+11,379692805,-0.009091011,0.015391971
DE US,6/6/2019,bf:1249015,95.64115799,97.42341793,95.52093506,96.23806732,2138409,4402.8,21.33,2.304,69379822564,66769800349,205796349.3,0.00359131,0.010570299
KO US,6/6/2019,bf:1249015,119.9312552,120.50873,117.7827346,120.0879899,3520194,4402.8,21.33,2.304,79751274351,95771702302,422733021.6,-0.00411236,0.013564848
PG US,6/6/2019,bf:1183421,118.8806312,120.9503311,116.6960158,118.9853546,4968724,4402.8,21.33,2.304,3436754766,4089234844,591205386.8,-0.001200783,0.01031321
IBM US,6/6/2019,bf:2184853,113.6596747,115.7271259,113.282717,114.6703188,3311169,4402.8,21.33,2.304,48301801138,55387829375,379692805,-0.009091011,0.015391971
SAP GR,6/6/2019,bf:461753,107.5594655,109.4240171,107.6827075,108.1814017,4147727,4402.8,21.33,2.304,76087494215,82312517796,448706920.9,0.029932718,0.015266945
CRM US,6/6/2019,bf:461839,103.9436249,104.8131511,101.7675142,103.101367,3161192,4402.8,21.33,2.304,22424385648,23119848134,325923216.4,0.000116359,0.022251838
ADBE US,6/6/2019,bf:461839,96.79806275,97.94929652,95.51653755,97.24211624,4967319,4402.8,21.33,2.304,32499919756,31603609748,483032611.6,-0.003255443,0.016095891
INTC US,6/6/2019,bf:1639201,107.4141153,107.9450908,106.5202591,106.7713018,4961358,4402.8,21.33,2.304,23930952750,25551389774,529730652.1,0.011307416,0.008722336
SMCI US,6/6/2019,bf:461839,84.53051739,85.68430412,82.95577199,84.02902017,3748413,4402.8,21.33,2.304,15137202216,12719642702,314975471.6,0.009118509,0.018758747
SNPS US,6/6/2019,bf:1183421,90.92690634,92.87458202,90.61411238,91.73508014,654548,4402.8,21.33,2.304,42040087246,38565507725,60045013.24,0.014308857,0.016267904
ANET US,6/6/2019,bf:461839,120.9900012,123.1974769,119.5408082,121.6936533,4603952,4402.8,21.33,2.304,41958708303,51061085018,560271738.6,-0.01456963,0.014522751
ASML US,6/6/2019,bf:461839,144.9514252,144.7198151,143.009605,144.5390995,2125111,4402.8,21.33,2.304,37515699642,54224854445,307161630.3,0.004264751,0.015539318
MU US,6/6/2019,bf:1274691,115.121158,117.3988426,114.2081259,115.1112021,3806459,4402.8,21.33,2.304,16092030026,18523729209,438166071.3,-0.017187153,0.011679324
BOTZ US,6/6/2019,DEFAULT_FUND_001,99.31257536,99.75554895,98.41467557,99.23332704,1045099,4402.8,21.33,2.304,14741800281,14628778886,103708650.9,-0.015715107,0.020329065
AIQ US,6/6/2019,DEFAULT_FUND_001,118.6622433,119.1597034,117.2420325,118.0291303,4649690,4402.8,21.33,2.304,24070375846,28410055279,548798867,0.025849226,0.019206331
ROBT US,6/6/2019,DEFAULT_FUND_001,99.42531744,100.4634601,97.53029009,99.10185848,4831674,4402.8,21.33,2.304,47130282575,46706985940,478827873,0.016703669,0.016969405
QTUM US,6/6/2019,DEFAULT_FUND_001,103.2200125,105.4546488,103.5587447,103.8364612,4904333,4402.8,21.33,2.304,27331291396,28379845782,509248583.2,-0.032240292,0.016154599
AIEQ US,6/6/2019,DEFAULT_FUND_001,114.8041145,115.3824218,111.8058301,113.8936981,3555102,4402.8,21.33,2.304,85924943819,97863096114,404903713.9,-0.032160319,0.02492767
NVDA US,6/7/2019,bf:1257479,117.2052611,120.5634473,118.0699936,118.2035851,4414201,4333.88,16.52,2.319,29470174492,34834802796,521774383.7,0.021134425,0.012235598
V US,6/7/2019,bf:2237801,145.5275784,146.6634155,143.5938336,144.9954868,4996146,4333.88,16.52,2.319,79042208409,1.15E+11,724418621.6,-0.014391498,0.01861666
LLY US,6/7/2019,bf:1257479,106.7237231,107.3387784,105.9507529,106.9565806,531536,4333.88,16.52,2.319,41488715259,44374911186,56851273.04,-0.020916973,0.0187717
BIO US,6/7/2019,bf:1475721,107.5966054,107.4068179,106.0317962,106.8897887,1129589,4333.88,16.52,2.319,88418722996,94510586222,120741529.6,0.009994461,0.010590261
META US,6/7/2019,bf:1914537,104.430232,104.797232,101.5833495,103.5775758,1603859,4333.88,16.52,2.319,94106261145,97472983941,166123827.1,0.004571894,0.010606553
AMZN US,6/7/2019,bf:2184853,107.2083457,107.7143006,104.5730559,106.4959961,5024771,4333.88,16.52,2.319,5510093440,5868028896,535117993,-0.01393147,0.013241051
MSFT US,6/7/2019,bf:1914537,122.0197078,123.6104344,122.0502802,123.0679612,5026216,4333.88,16.52,2.319,53282443317,65573616693,618566155.9,-0.020249361,0.011039069
TSLA US,6/7/2019,bf:1257479,108.290464,108.1123065,105.5052437,107.4274906,1177025,4333.88,16.52,2.319,89349485395,95985910067,126444842.2,0.016220986,0.014760084
HDB US,6/7/2019,DEFAULT_FUND_001,84.34620353,84.71285786,83.74602431,84.5282298,3456573,4333.88,16.52,2.319,55592066432,46990989666,292177996.9,0.017084588,0.017436534
AMD US,6/7/2019,bf:461839,93.74869965,95.84026068,92.51915488,94.15912565,1576188,4333.88,16.52,2.319,46204858795,43506091048,148412483.9,-0.006229126,0.012393189
ORCL US,6/7/2019,bf:1914537,97.06219783,99.02448563,96.70249594,98.01496111,5087265,4333.88,16.52,2.319,95726501190,93826292910,498628081.1,-0.028750828,0.023427929
9984 JT,6/7/2019,bf:461753,106.4668967,107.3738338,105.0310982,106.7332328,4026908,4333.88,16.52,2.319,45880081463,48969294138,429804908.9,0.005425098,0.015982572
005930 KS,6/7/2019,bf:1098061,104.430232,104.797232,101.5833495,103.5775758,1603859,4333.88,16.52,2.319,68079492910,70515088352,166123827.1,0.004571894,0.010606553
BABA US,6/7/2019,bf:1914537,105.6175051,107.237513,105.5021762,106.1773034,540964,4333.88,16.52,2.319,57690706794,61254436800,57438098.77,-0.009143009,0.015609556
LMT US,6/7/2019,bf:3356011,73.20574135,74.30163048,72.75032015,72.93973353,1593622,4333.88,16.52,2.319,11189543584,8161623273,116238364,0.00131271,0.014488836
8TRA GR,6/7/2019,bf:3428225,105.2089191,105.8502613,103.2124788,105.1080434,592372,4333.88,16.52,2.319,90082672070,94684134037,62263061.87,-0.001884507,0.012778045
6501 JT,6/7/2019,bf:461753,108.0200644,108.4211627,107.447336,108.1848132,4473596,4333.88,16.52,2.319,25362685701,27438574140,483975147.5,0.015610469,0.016694451
GE US,6/7/2019,bf:1922841,94.31106143,95.2097989,91.8911629,93.52372609,1402790,4333.88,16.52,2.319,5163893820,4829465911,131194147.7,-0.007000331,0.012086431
AMT US,6/7/2019,bf:2184853,106.8188008,106.990336,105.3847167,106.3364957,360591,4333.88,16.52,2.319,33464151209,35584605714,38343983.32,0.030895904,0.022780623
NET US,6/7/2019,bf:461839,75.03251395,75.37032038,74.43580596,74.88813708,4729378,4333.88,16.52,2.319,95495861266,71515071495,354174308,0.002069595,0.018104529
SPOT US,6/7/2019,bf:2735887,110.9375135,111.3000132,109.5928695,109.9035472,4790249,4333.88,16.52,2.319,89064392290,97884926412,526465357,-0.001565459,0.005820516
PCOR US,6/7/2019,bf:1632133,108.290464,108.1123065,105.5052437,107.4274906,1177025,4333.88,16.52,2.319,69587537210,74756145028,126444842.2,0.016220986,0.014760084
JBL US,6/7/2019,bf:1632133,116.4696816,117.5895361,114.296634,115.8137719,2205773,4333.88,16.52,2.319,64410174563,74595852659,255458891.1,0.009922268,0.015355535
J US,6/7/2019,bf:1919567,109.226186,111.0927029,107.8421747,109.994538,568333,4333.88,16.52,2.319,99432707886,1.09E+11,62513525.77,-0.001567679,0.013714819
INF US,6/7/2019,bf:1922841,118.63678,119.6934557,118.0933899,119.2266969,5034803,4333.88,16.52,2.319,65914874112,78588127159,600282931.1,-0.002422346,0.016243428
XOM US,6/7/2019,bf:461839,93.17968721,94.19305085,93.08295938,93.81259066,1625189,4333.88,16.52,2.319,71144516349,66742513902,152463190.4,-0.007578666,0.013320418
CVX US,6/7/2019,bf:3356011,106.7237231,107.3387784,105.9507529,106.9565806,531536,4333.88,16.52,2.319,54862536446,58679093027,56851273.04,-0.020916973,0.0187717
LIN US,6/7/2019,DEFAULT_FUND_001,120.7165273,121.6580102,119.4970653,119.7292546,856408,4333.88,16.52,2.319,59820060024,71622111976,102537091.5,0.01486075,0.009068673
APD US,6/7/2019,bf:1183421,110.6069956,110.445184,109.307313,109.9193658,1876881,4333.88,16.52,2.319,29626813992,32565606050,206305569.2,0.015937595,0.014523254
NEE US,6/7/2019,bf:1914537,116.4696816,117.5895361,114.296634,115.8137719,2205773,4333.88,16.52,2.319,15564251084,18025546251,255458891.1,0.009922268,0.015355535
DUK US,6/7/2019,bf:1914537,117.7292244,117.3914019,114.3960061,116.6901942,5031555,4333.88,16.52,2.319,96339399021,1.12E+11,587133130.3,0.006199181,0.015019688
CAT US,6/7/2019,bf:1249063,116.4696816,117.5895361,114.296634,115.8137719,2205773,4333.88,16.52,2.319,90327605467,1.05E+11,255458891.1,0.009922268,0.015355535
DE US,6/7/2019,bf:1249015,94.82511719,95.40170293,93.78459789,95.02811611,1265782,4333.88,16.52,2.319,69379822564,65930338345,120284878.9,-0.012652183,0.010312042
KO US,6/7/2019,bf:1249015,119.3945289,119.7233773,118.9276259,119.2727536,2881905,4333.88,16.52,2.319,79751274351,95121540955,343732745,-0.006811806,0.012985718
PG US,6/7/2019,bf:1183421,121.0640056,123.1058791,119.2006567,120.8192408,3095228,4333.88,16.52,2.319,3436754766,4152261018,373963097.2,0.015295137,0.01047205
IBM US,6/7/2019,bf:2184853,116.4696816,117.5895361,114.296634,115.8137719,2205773,4333.88,16.52,2.319,48301801138,55940137801,255458891.1,0.009922268,0.015355535
SAP GR,6/7/2019,bf:461753,110.6069956,110.445184,109.307313,109.9193658,1876881,4333.88,16.52,2.319,76087494215,83634891103,206305569.2,0.015937595,0.014523254
CRM US,6/7/2019,bf:461839,106.8188008,106.990336,105.3847167,106.3364957,360591,4333.88,16.52,2.319,22424385648,23845305881,38343983.32,0.030895904,0.022780623
ADBE US,6/7/2019,bf:461839,96.20106589,97.22052362,94.6574972,96.41977241,3008794,4333.88,16.52,2.319,32499919756,31336348661,290107232.7,-0.008492624,0.015368175
INTC US,6/7/2019,bf:1639201,107.3413635,107.697432,106.408867,107.0913605,3863806,4333.88,16.52,2.319,23930952750,25627982871,413780241.1,0.002993126,0.00865581
SMCI US,6/7/2019,bf:461839,85.00950415,85.61364931,84.16035772,85.05911722,2660416,4333.88,16.52,2.319,15137202216,12875570576,226292636.4,0.012184294,0.018949062
